district_code,district_name,week,year,disease,cases_reported,population,incidence_rate,vaccination_coverage,rainfall_mm,humidity,risk_flag
D0012,District_012,23,2025,Hepatitis,223,3143818,0.070932859,58.63,397.59,91.18,1
D0012,District_012,24,2025,Malaria,68,3143818,0.021629751,58.63,135.42,81.25,0
D0012,District_012,25,2025,Typhoid,178,3143818,0.056619054,58.63,219.49,81.93,1
D0012,District_012,26,2025,Hepatitis,239,3143818,0.076022212,58.63,39.23,99.76,1
D0013,District_013,1,2025,Typhoid,245,429526,0.570396204,58.82,12.68,86.18,1
D0013,District_013,2,2025,Hepatitis,79,429526,0.183923674,58.82,481.32,88.04,0
D0013,District_013,3,2025,Swine Flu,267,429526,0.621615455,58.82,417.99,96.6,1
D0013,District_013,4,2025,Hepatitis,148,429526,0.34456587,58.82,347.99,40.58,1
D0013,District_013,5,2025,Swine Flu,160,429526,0.372503644,58.82,204.48,64.84,1
D0013,District_013,6,2025,Dengue,279,429526,0.649553228,58.82,86.65,70.64,1
D0013,District_013,7,2025,Chikungunya,153,429526,0.356206609,58.82,78.22,53.05,1
D0013,District_013,8,2025,Swine Flu,28,429526,0.065188138,58.82,125.12,88.76,0
D0013,District_013,9,2025,Malaria,101,429526,0.235142925,58.82,274.61,83.37,1
D0013,District_013,10,2025,Typhoid,139,429526,0.32361254,58.82,357.3,80.46,1
D0013,District_013,11,2025,Dengue,147,429526,0.342237723,58.82,330.1,99.8,1
D0013,District_013,12,2025,Swine Flu,178,429526,0.414410303,58.82,139.97,48.16,1
D0013,District_013,13,2025,Dengue,65,429526,0.151329605,58.82,477.43,81.48,0
D0013,District_013,14,2025,Hepatitis,237,429526,0.551771022,58.82,368.95,68.6,1
D0013,District_013,15,2025,Swine Flu,209,429526,0.486582884,58.82,277.18,51.91,1
D0013,District_013,16,2025,Dengue,235,429526,0.547114726,58.82,305.86,41.24,1
D0013,District_013,17,2025,Hepatitis,187,429526,0.435363633,58.82,209.8,92.71,1
D0013,District_013,18,2025,Typhoid,286,429526,0.665850263,58.82,123.87,71.68,1
D0013,District_013,19,2025,Typhoid,36,429526,0.08381332,58.82,177.99,87.75,0
D0013,District_013,20,2025,Dengue,157,429526,0.3655192,58.82,378.92,68.17,1
D0013,District_013,21,2025,Hepatitis,261,429526,0.607646569,58.82,7.2,45.4,1
D0013,District_013,22,2025,Typhoid,60,429526,0.139688866,58.82,58.04,53.63,0
D0013,District_013,23,2025,Hepatitis,252,429526,0.586693239,58.82,23,56.71,1
D0013,District_013,24,2025,Dengue,298,429526,0.693788036,58.82,20.36,98.11,1
D0013,District_013,25,2025,Malaria,20,429526,0.046562955,58.82,427.73,30.39,0
D0013,District_013,26,2025,Hepatitis,163,429526,0.379488087,58.82,351.83,99,1
D0014,District_014,1,2025,Dengue,117,1780873,0.065698115,77.37,237.09,98.63,0
D0014,District_014,2,2025,Hepatitis,161,1780873,0.090405099,77.37,48.92,99.73,0
D0014,District_014,3,2025,Hepatitis,77,1780873,0.043237221,77.37,245.81,63.36,0
D0014,District_014,4,2025,Hepatitis,123,1780873,0.06906725,77.37,236.74,97.47,0
D0014,District_014,5,2025,Malaria,225,1780873,0.12634253,77.37,86.6,57.69,0
D0014,District_014,6,2025,Dengue,60,1780873,0.033691341,77.37,216.93,31.84,0
D0014,District_014,7,2025,Dengue,160,1780873,0.089843577,77.37,199.25,45.7,0
D0014,District_014,8,2025,Hepatitis,200,1780873,0.112304471,77.37,307.93,96.17,0
D0014,District_014,9,2025,Malaria,224,1780873,0.125781007,77.37,317.55,30.96,0
D0014,District_014,10,2025,Swine Flu,86,1780873,0.048290922,77.37,22.65,68.22,0
D0014,District_014,11,2025,Malaria,162,1780873,0.090966621,77.37,187.31,35.29,0
D0014,District_014,12,2025,Chikungunya,237,1780873,0.133080798,77.37,312.93,50.05,0
D0014,District_014,13,2025,Swine Flu,77,1780873,0.043237221,77.37,251.57,36.17,0
D0014,District_014,14,2025,Malaria,199,1780873,0.111742949,77.37,428.24,90.17,0
D0014,District_014,15,2025,Malaria,154,1780873,0.086474443,77.37,329.35,71.37,0
D0014,District_014,16,2025,Dengue,293,1780873,0.16452605,77.37,81.47,93.15,0
D0014,District_014,17,2025,Hepatitis,129,1780873,0.072436384,77.37,35.28,78.18,0
D0014,District_014,18,2025,Malaria,294,1780873,0.165087572,77.37,321.21,97.97,0
D0014,District_014,19,2025,Swine Flu,269,1780873,0.151049513,77.37,13.26,65.69,0
D0014,District_014,20,2025,Dengue,199,1780873,0.111742949,77.37,292.89,74.71,0
D0014,District_014,21,2025,Typhoid,15,1780873,0.008422835,77.37,470.12,70.34,0
D0014,District_014,22,2025,Chikungunya,199,1780873,0.111742949,77.37,287.74,63.9,0
D0014,District_014,23,2025,Chikungunya,278,1780873,0.156103215,77.37,194.08,89.22,0
D0014,District_014,24,2025,Chikungunya,100,1780873,0.056152235,77.37,321.64,75.12,0
D0014,District_014,25,2025,Typhoid,73,1780873,0.040991132,77.37,229.13,86.09,0
D0014,District_014,26,2025,Chikungunya,205,1780873,0.115112083,77.37,272.81,85.05,0
D0015,District_015,1,2025,Swine Flu,148,6832600,0.021660861,54.54,470.73,43.37,1
D0015,District_015,2,2025,Chikungunya,157,6832600,0.022978076,54.54,193.05,75.51,1
D0015,District_015,3,2025,Dengue,284,6832600,0.041565436,54.54,480.6,43.98,1
D0015,District_015,4,2025,Chikungunya,174,6832600,0.025466148,54.54,452.68,70.83,1
D0015,District_015,5,2025,Dengue,53,6832600,0.00775693,54.54,97.9,77.42,0
D0015,District_015,6,2025,Swine Flu,136,6832600,0.019904575,54.54,34.68,99.81,1
D0015,District_015,7,2025,Hepatitis,34,6832600,0.004976144,54.54,50.39,32.14,0
D0015,District_015,8,2025,Hepatitis,17,6832600,0.002488072,54.54,9.11,36.39,0
D0015,District_015,9,2025,Typhoid,9,6832600,0.001317215,54.54,47.22,35.39,0
D0015,District_015,10,2025,Swine Flu,202,6832600,0.029564148,54.54,341.5,57.89,1
D0015,District_015,11,2025,Chikungunya,16,6832600,0.002341715,54.54,35.59,87.51,0
D0015,District_015,12,2025,Swine Flu,35,6832600,0.005122501,54.54,159.49,89.08,0
D0015,District_015,13,2025,Chikungunya,42,6832600,0.006147001,54.54,422.44,81.59,0
D0015,District_015,14,2025,Hepatitis,25,6832600,0.003658929,54.54,11.64,92.78,0
D0015,District_015,15,2025,Typhoid,187,6832600,0.027368791,54.54,407.23,52.6,1
D0015,District_015,16,2025,Swine Flu,185,6832600,0.027076076,54.54,140.93,36.17,1
D0015,District_015,17,2025,Malaria,103,6832600,0.015074789,54.54,59.08,34.07,1
D0015,District_015,18,2025,Typhoid,105,6832600,0.015367503,54.54,348.37,89.65,1
D0015,District_015,19,2025,Dengue,36,6832600,0.005268858,54.54,314.47,81.13,0
D0015,District_015,20,2025,Chikungunya,224,6832600,0.032784006,54.54,438.74,78.9,1
D0015,District_015,21,2025,Malaria,78,6832600,0.011415859,54.54,367.54,53.78,0
D0015,District_015,22,2025,Typhoid,30,6832600,0.004390715,54.54,401.74,56.59,0
D0015,District_015,23,2025,Typhoid,28,6832600,0.004098001,54.54,141.02,97.07,0
D0015,District_015,24,2025,Chikungunya,218,6832600,0.031905863,54.54,88.72,34.47,1
D0015,District_015,25,2025,Malaria,93,6832600,0.013611217,54.54,375.31,84.16,0
D0015,District_015,26,2025,Typhoid,268,6832600,0.039223722,54.54,403.42,51.67,1
D0016,District_016,1,2025,Dengue,174,205480,0.846797742,51.47,495.25,32.73,1
D0016,District_016,2,2025,Hepatitis,139,205480,0.676464863,51.47,206.31,81.98,1
D0016,District_016,3,2025,Malaria,143,205480,0.695931478,51.47,186.01,53.16,1
D0016,District_016,4,2025,Typhoid,50,205480,0.243332684,51.47,388.21,80.55,0
D0016,District_016,5,2025,Typhoid,232,205480,1.129063656,51.47,170.4,79.54,1
D0016,District_016,6,2025,Hepatitis,134,205480,0.652131594,51.47,465.38,67.44,1
D0016,District_016,7,2025,Swine Flu,275,205480,1.338329764,51.47,429.21,84.42,1
D0016,District_016,8,2025,Hepatitis,73,205480,0.355265719,51.47,214.5,70.67,0
D0016,District_016,9,2025,Malaria,7,205480,0.034066576,51.47,375.44,50.06,0
D0016,District_016,10,2025,Hepatitis,240,205480,1.167996885,51.47,377.27,81.39,1
D0016,District_016,11,2025,Swine Flu,183,205480,0.890597625,51.47,51.56,71.24,1
D0016,District_016,12,2025,Malaria,53,205480,0.257932646,51.47,451.28,30.89,0
D0016,District_016,13,2025,Chikungunya,196,205480,0.953864123,51.47,252.63,93.12,1
D0016,District_016,14,2025,Malaria,63,205480,0.306599182,51.47,413.23,68.2,0
D0016,District_016,15,2025,Typhoid,178,205480,0.866264357,51.47,160.02,90.8,1
D0016,District_016,16,2025,Dengue,154,205480,0.749464668,51.47,447.76,91.79,1
D0016,District_016,17,2025,Hepatitis,152,205480,0.739731361,51.47,194.6,61.15,1
D0016,District_016,18,2025,Typhoid,24,205480,0.116799689,51.47,5.42,65.54,0
D0016,District_016,19,2025,Hepatitis,203,205480,0.987930699,51.47,452.69,59.1,1
D0016,District_016,20,2025,Hepatitis,99,205480,0.481798715,51.47,45.64,61.46,0
D0016,District_016,21,2025,Malaria,34,205480,0.165466225,51.47,159.66,92.66,0
D0016,District_016,22,2025,Chikungunya,150,205480,0.729998053,51.47,475.03,85.17,1
D0016,District_016,23,2025,Typhoid,100,205480,0.486665369,51.47,475.3,38.86,0
D0016,District_016,24,2025,Malaria,170,205480,0.827331127,51.47,286.72,72.72,1
D0016,District_016,25,2025,Malaria,274,205480,1.333463111,51.47,315.92,99.71,1
D0016,District_016,26,2025,Chikungunya,199,205480,0.968464084,51.47,224.22,71.69,1
D0017,District_017,1,2025,Dengue,71,488651,0.145297973,78.39,146.61,85.01,0
D0017,District_017,2,2025,Swine Flu,108,488651,0.221016636,78.39,164.33,83.83,0
D0017,District_017,3,2025,Chikungunya,49,488651,0.100276066,78.39,336.26,54.52,0
D0017,District_017,4,2025,Malaria,149,488651,0.304921099,78.39,376.19,56.03,0
D0017,District_017,5,2025,Swine Flu,263,488651,0.538216437,78.39,395.79,80.69,0
D0017,District_017,6,2025,Typhoid,265,488651,0.542309337,78.39,394.81,65,0
D0017,District_017,7,2025,Typhoid,253,488651,0.517751933,78.39,45.6,69.94,0
D0017,District_017,8,2025,Dengue,88,488651,0.180087629,78.39,247.21,79.9,0
D0017,District_017,9,2025,Swine Flu,102,488651,0.208737934,78.39,28.78,84.43,0
D0017,District_017,10,2025,Typhoid,215,488651,0.439986821,78.39,274.76,49.01,0
D0017,District_017,11,2025,Swine Flu,180,488651,0.368361059,78.39,220.77,40.28,0
D0017,District_017,12,2025,Typhoid,24,488651,0.049114808,78.39,443.85,50.43,0
D0017,District_017,13,2025,Malaria,260,488651,0.532077086,78.39,175.46,65.53,0
D0017,District_017,14,2025,Chikungunya,139,488651,0.284456596,78.39,58.53,53.95,0
D0017,District_017,15,2025,Malaria,238,488651,0.487055178,78.39,71.5,69.79,0
D0017,District_017,16,2025,Malaria,117,488651,0.239434689,78.39,380.76,33.74,0
D0017,District_017,17,2025,Dengue,57,488651,0.116647669,78.39,309.11,65.68,0
D0017,District_017,18,2025,Swine Flu,175,488651,0.358128808,78.39,50.56,55.76,0
D0017,District_017,19,2025,Hepatitis,174,488651,0.356082357,78.39,42.05,67.43,0
D0017,District_017,20,2025,Malaria,120,488651,0.24557404,78.39,350.48,59.58,0
D0017,District_017,21,2025,Dengue,122,488651,0.24966694,78.39,36.38,49.9,0
D0017,District_017,22,2025,Dengue,26,488651,0.053207709,78.39,410.93,93.29,0
D0017,District_017,23,2025,Swine Flu,249,488651,0.509566132,78.39,353.12,42.93,0
D0017,District_017,24,2025,Swine Flu,213,488651,0.43589392,78.39,40.67,77.7,0
D0017,District_017,25,2025,Hepatitis,54,488651,0.110508318,78.39,42.42,94.73,0
D0017,District_017,26,2025,Typhoid,71,488651,0.145297973,78.39,493.32,67.71,0
D0018,District_018,1,2025,Malaria,140,6611887,0.021173986,89.59,187.14,91.35,0
D0018,District_018,2,2025,Swine Flu,6,6611887,0.000907457,89.59,185.32,38.74,0
D0018,District_018,3,2025,Hepatitis,77,6611887,0.011645692,89.59,406.4,64.57,0
D0018,District_018,4,2025,Swine Flu,1,6611887,0.000151243,89.59,473.62,61.99,0
D0018,District_018,5,2025,Dengue,281,6611887,0.042499214,89.59,493,30.57,0
D0018,District_018,6,2025,Malaria,293,6611887,0.044314127,89.59,376.69,61.03,0
D0018,District_018,7,2025,Dengue,22,6611887,0.003327341,89.59,188.13,55.83,0
D0018,District_018,8,2025,Chikungunya,196,6611887,0.02964358,89.59,41.75,76.89,0
D0018,District_018,9,2025,Typhoid,128,6611887,0.019359073,89.59,388.57,95.68,0
D0018,District_018,10,2025,Malaria,287,6611887,0.04340667,89.59,279.2,36.01,0
D0018,District_018,11,2025,Malaria,192,6611887,0.029038609,89.59,212.11,52.92,0
D0018,District_018,12,2025,Swine Flu,296,6611887,0.044767855,89.59,453.18,61.08,0
D0018,District_018,13,2025,Swine Flu,120,6611887,0.01814913,89.59,55.6,61.86,0
D0018,District_018,14,2025,Chikungunya,118,6611887,0.017846645,89.59,246.31,84.24,0
D0018,District_018,15,2025,Chikungunya,280,6611887,0.042347971,89.59,5.68,61.04,0
D0018,District_018,16,2025,Hepatitis,17,6611887,0.002571127,89.59,234.33,31.9,0
D0018,District_018,17,2025,Typhoid,112,6611887,0.016939188,89.59,28.15,79.71,0
D0018,District_018,18,2025,Malaria,86,6611887,0.013006877,89.59,59.41,91.94,0
D0018,District_018,19,2025,Hepatitis,159,6611887,0.024047598,89.59,58.76,65.97,0
D0018,District_018,20,2025,Swine Flu,255,6611887,0.038566902,89.59,324.61,70.68,0
D0018,District_018,21,2025,Hepatitis,73,6611887,0.011040721,89.59,373.02,41.41,0
D0018,District_018,22,2025,Chikungunya,277,6611887,0.041894243,89.59,291.68,45.45,0
D0018,District_018,23,2025,Chikungunya,145,6611887,0.021930199,89.59,481.09,46.46,0
D0018,District_018,24,2025,Malaria,210,6611887,0.031760978,89.59,187.44,60.15,0
D0018,District_018,25,2025,Dengue,201,6611887,0.030399794,89.59,142.86,94.97,0
D0018,District_018,26,2025,Swine Flu,147,6611887,0.022232685,89.59,434.3,66.52,0
D0019,District_019,1,2025,Swine Flu,190,1624781,0.116938837,80.57,111.8,43.45,0
D0019,District_019,2,2025,Malaria,41,1624781,0.02523417,80.57,481.61,48.63,0
D0019,District_019,3,2025,Dengue,228,1624781,0.140326604,80.57,6.08,56.88,0
D0019,District_019,4,2025,Dengue,46,1624781,0.028311508,80.57,484.94,73.63,0
D0019,District_019,5,2025,Dengue,10,1624781,0.006154676,80.57,21.58,60.8,0
D0019,District_019,6,2025,Malaria,137,1624781,0.084319056,80.57,445.57,57.47,0
D0019,District_019,7,2025,Malaria,286,1624781,0.176023723,80.57,263.85,69.53,0
D0019,District_019,8,2025,Malaria,108,1624781,0.066470497,80.57,496.48,46.93,0
D0019,District_019,9,2025,Malaria,232,1624781,0.142788474,80.57,36.9,35.52,0
D0019,District_019,10,2025,Hepatitis,47,1624781,0.028926975,80.57,276.93,31.71,0
D0019,District_019,11,2025,Swine Flu,19,1624781,0.011693884,80.57,484.65,47.59,0
D0019,District_019,12,2025,Swine Flu,148,1624781,0.091089199,80.57,261.55,36.41,0
D0019,District_019,13,2025,Hepatitis,229,1624781,0.140942072,80.57,314.7,53.54,0
D0019,District_019,14,2025,Hepatitis,5,1624781,0.003077338,80.57,347.87,84.11,0
D0019,District_019,15,2025,Chikungunya,163,1624781,0.100321213,80.57,227.27,80.14,0
D0019,District_019,16,2025,Dengue,251,1624781,0.154482358,80.57,313.78,72.76,0
D0019,District_019,17,2025,Typhoid,121,1624781,0.074471575,80.57,292.16,89.68,0
D0019,District_019,18,2025,Hepatitis,142,1624781,0.087396394,80.57,450.58,49.74,0
D0019,District_019,19,2025,Hepatitis,30,1624781,0.018464027,80.57,22.72,91.95,0
D0019,District_019,20,2025,Typhoid,109,1624781,0.067085964,80.57,140.48,57.95,0
D0019,District_019,21,2025,Malaria,138,1624781,0.084934523,80.57,475.21,58.06,0
D0019,District_019,22,2025,Dengue,258,1624781,0.158790631,80.57,445.13,58.37,0
D0019,District_019,23,2025,Dengue,253,1624781,0.155713293,80.57,227.83,36.87,0
D0019,District_019,24,2025,Dengue,44,1624781,0.027080573,80.57,310.07,98.28,0
D0019,District_019,25,2025,Typhoid,165,1624781,0.101552148,80.57,138.69,39.7,0
D0019,District_019,26,2025,Hepatitis,199,1624781,0.122478045,80.57,94.06,53.86,0
D0020,District_020,1,2025,Dengue,250,5455847,0.045822399,61.81,231.85,52.35,1
D0020,District_020,2,2025,Chikungunya,95,5455847,0.017412512,61.81,176.68,35.23,0
D0020,District_020,3,2025,Hepatitis,171,5455847,0.031342521,61.81,291.83,40.66,1
D0020,District_020,4,2025,Typhoid,17,5455847,0.003115923,61.81,38.87,33.14,0
D0020,District_020,5,2025,Dengue,213,5455847,0.039040684,61.81,487.2,50.47,1
D0020,District_020,6,2025,Dengue,226,5455847,0.041423449,61.81,493.11,90.67,1
D0020,District_020,7,2025,Typhoid,119,5455847,0.021811462,61.81,349.08,53.76,1
D0020,District_020,8,2025,Typhoid,138,5455847,0.025293964,61.81,268.05,38.66,1
D0020,District_020,9,2025,Dengue,10,5455847,0.001832896,61.81,154.76,75.2,0
D0020,District_020,10,2025,Typhoid,182,5455847,0.033358707,61.81,406.9,99.76,1
D0020,District_020,11,2025,Hepatitis,189,5455847,0.034641734,61.81,342.37,46.26,1
D0020,District_020,12,2025,Hepatitis,43,5455847,0.007881453,61.81,81.31,49.57,0
D0020,District_020,13,2025,Chikungunya,237,5455847,0.043439635,61.81,455.46,98.03,1
D0020,District_020,14,2025,Typhoid,236,5455847,0.043256345,61.81,411.27,42.51,1
D0020,District_020,15,2025,Swine Flu,143,5455847,0.026210412,61.81,474.9,65.78,1
D0020,District_020,16,2025,Malaria,236,5455847,0.043256345,61.81,362.86,46.78,1
D0020,District_020,17,2025,Chikungunya,284,5455847,0.052054246,61.81,306.71,95.26,1
D0020,District_020,18,2025,Dengue,18,5455847,0.003299213,61.81,209.12,98.71,0
D0020,District_020,19,2025,Dengue,31,5455847,0.005681978,61.81,466.36,87.03,0
D0020,District_020,20,2025,Malaria,236,5455847,0.043256345,61.81,433.03,52.03,1
D0020,District_020,21,2025,Typhoid,8,5455847,0.001466317,61.81,22.61,58.24,0
D0020,District_020,22,2025,Typhoid,174,5455847,0.03189239,61.81,13.18,46.96,1
D0020,District_020,23,2025,Swine Flu,226,5455847,0.041423449,61.81,188.23,92.35,1
D0020,District_020,24,2025,Typhoid,113,5455847,0.020711725,61.81,405.28,94.02,1
D0020,District_020,25,2025,Swine Flu,182,5455847,0.033358707,61.81,493.64,59.32,1
D0020,District_020,26,2025,Typhoid,185,5455847,0.033908576,61.81,75.21,75.96,1
D0021,District_021,1,2025,Typhoid,109,3797604,0.028702308,78.39,297.07,41.59,0
D0021,District_021,2,2025,Hepatitis,124,3797604,0.032652167,78.39,190.45,60.45,0
D0021,District_021,3,2025,Dengue,69,3797604,0.018169351,78.39,484.96,74.2,0
D0021,District_021,4,2025,Chikungunya,77,3797604,0.020275942,78.39,421.06,56.98,0
D0021,District_021,5,2025,Malaria,127,3797604,0.033442139,78.39,419.16,55.03,0
D0021,District_021,6,2025,Dengue,40,3797604,0.010532957,78.39,234.35,30.07,0
D0021,District_021,7,2025,Swine Flu,211,3797604,0.055561349,78.39,207.41,86.3,0
D0021,District_021,8,2025,Hepatitis,297,3797604,0.078207206,78.39,136.7,92.25,0
D0021,District_021,9,2025,Hepatitis,3,3797604,0.000789972,78.39,28.19,97.86,0
D0021,District_021,10,2025,Swine Flu,211,3797604,0.055561349,78.39,432.36,80.35,0
D0021,District_021,11,2025,Chikungunya,195,3797604,0.051348166,78.39,406.45,68.42,0
D0021,District_021,12,2025,Swine Flu,169,3797604,0.044501744,78.39,499.86,48.85,0
D0021,District_021,13,2025,Swine Flu,96,3797604,0.025279097,78.39,498.32,99.95,0
D0021,District_021,14,2025,Typhoid,105,3797604,0.027649012,78.39,277.72,71.28,0
D0021,District_021,15,2025,Hepatitis,76,3797604,0.020012618,78.39,384.49,77.68,0
D0021,District_021,16,2025,Hepatitis,89,3797604,0.02343583,78.39,472.38,77.77,0
D0021,District_021,17,2025,Typhoid,28,3797604,0.00737307,78.39,424.82,89.17,0
D0021,District_021,18,2025,Dengue,172,3797604,0.045291716,78.39,123.67,30.68,0
D0021,District_021,19,2025,Malaria,113,3797604,0.029755604,78.39,225.27,45.42,0
D0021,District_021,20,2025,Typhoid,72,3797604,0.018959323,78.39,64.58,76.59,0
D0021,District_021,21,2025,Swine Flu,250,3797604,0.065830982,78.39,477.03,92.66,0
D0021,District_021,22,2025,Malaria,177,3797604,0.046608335,78.39,303.09,77.97,0
D0021,District_021,23,2025,Malaria,130,3797604,0.034232111,78.39,114.32,58.94,0
D0021,District_021,24,2025,Malaria,42,3797604,0.011059605,78.39,335.85,55.31,0
D0021,District_021,25,2025,Typhoid,104,3797604,0.027385688,78.39,309.06,81.66,0
D0021,District_021,26,2025,Malaria,210,3797604,0.055298025,78.39,179.08,81.89,0
D0022,District_022,1,2025,Swine Flu,218,8050288,0.027079777,97.28,56.78,72.49,0
D0022,District_022,2,2025,Malaria,35,8050288,0.004347671,97.28,335.79,50.4,0
D0022,District_022,3,2025,Hepatitis,64,8050288,0.007950026,97.28,260.15,94.76,0
D0022,District_022,4,2025,Malaria,117,8050288,0.014533642,97.28,386.16,68.63,0
D0022,District_022,5,2025,Swine Flu,214,8050288,0.0265829,97.28,260.08,85.33,0
D0022,District_022,6,2025,Dengue,173,8050288,0.021489914,97.28,426.09,45,0
D0022,District_022,7,2025,Malaria,228,8050288,0.028321968,97.28,275.95,54.08,0
D0022,District_022,8,2025,Swine Flu,228,8050288,0.028321968,97.28,280.47,91.22,0
D0022,District_022,9,2025,Dengue,276,8050288,0.034284488,97.28,438.33,33.51,0
D0022,District_022,10,2025,Typhoid,49,8050288,0.006086739,97.28,201.74,65.86,0
D0022,District_022,11,2025,Malaria,196,8050288,0.024346955,97.28,67.01,63.72,0
D0022,District_022,12,2025,Typhoid,116,8050288,0.014409422,97.28,14.39,82.59,0
D0022,District_022,13,2025,Chikungunya,182,8050288,0.022607887,97.28,377.57,49.73,0
D0022,District_022,14,2025,Hepatitis,1,8050288,0.000124219,97.28,310.15,45.33,0
D0022,District_022,15,2025,Dengue,142,8050288,0.01763912,97.28,352.04,94.83,0
D0022,District_022,16,2025,Chikungunya,212,8050288,0.026334462,97.28,106.48,70.02,0
D0022,District_022,17,2025,Typhoid,183,8050288,0.022732106,97.28,68.19,37.33,0
D0022,District_022,18,2025,Chikungunya,219,8050288,0.027203996,97.28,7.27,43.51,0
D0022,District_022,19,2025,Dengue,142,8050288,0.01763912,97.28,175.29,99.92,0
