district,week,year,disease,cases_reported,district_code,district_name
District_022,11,2025,Malaria,196,D0022,District_022
District_022,12,2025,Typhoid,116,D0022,District_022
District_022,13,2025,Chikungunya,182,D0022,District_022
District_022,14,2025,Hepatitis,1,D0022,District_022
District_022,15,2025,Dengue,142,D0022,District_022
District_022,16,2025,Chikungunya,212,D0022,District_022
District_022,17,2025,Typhoid,183,D0022,District_022
District_022,18,2025,Chikungunya,219,D0022,District_022
District_022,19,2025,Dengue,142,D0022,District_022
District_022,20,2025,Hepatitis,179,D0022,District_022
District_022,21,2025,Malaria,226,D0022,District_022
District_022,22,2025,Dengue,226,D0022,District_022
District_022,23,2025,Malaria,195,D0022,District_022
District_022,24,2025,Hepatitis,116,D0022,District_022
District_022,25,2025,Malaria,180,D0022,District_022
District_022,26,2025,Malaria,157,D0022,District_022
District_023,1,2025,Hepatitis,180,D0023,District_023
District_023,2,2025,Malaria,52,D0023,District_023
District_023,3,2025,Dengue,290,D0023,District_023
District_023,4,2025,Hepatitis,176,D0023,District_023
District_023,5,2025,Hepatitis,48,D0023,District_023
District_023,6,2025,Hepatitis,16,D0023,District_023
District_023,7,2025,Swine Flu,19,D0023,District_023
District_023,8,2025,Typhoid,209,D0023,District_023
District_023,9,2025,Chikungunya,254,D0023,District_023
District_023,10,2025,Malaria,223,D0023,District_023
District_023,11,2025,Chikungunya,252,D0023,District_023
District_023,12,2025,Swine Flu,129,D0023,District_023
District_023,13,2025,Dengue,7,D0023,District_023
District_023,14,2025,Hepatitis,244,D0023,District_023
District_023,15,2025,Dengue,39,D0023,District_023
District_023,16,2025,Swine Flu,165,D0023,District_023
District_023,17,2025,Chikungunya,234,D0023,District_023
District_023,18,2025,Hepatitis,81,D0023,District_023
District_023,19,2025,Hepatitis,297,D0023,District_023
District_023,20,2025,Swine Flu,295,D0023,District_023
District_023,21,2025,Typhoid,262,D0023,District_023
District_023,22,2025,Dengue,11,D0023,District_023
District_023,23,2025,Typhoid,29,D0023,District_023
District_023,24,2025,Swine Flu,119,D0023,District_023
District_023,25,2025,Swine Flu,66,D0023,District_023
District_023,26,2025,Malaria,51,D0023,District_023
District_024,1,2025,Dengue,195,D0024,District_024
District_024,2,2025,Malaria,253,D0024,District_024
District_024,3,2025,Dengue,148,D0024,District_024
District_024,4,2025,Chikungunya,214,D0024,District_024
District_024,5,2025,Chikungunya,30,D0024,District_024
District_024,6,2025,Swine Flu,142,D0024,District_024
District_024,7,2025,Chikungunya,14,D0024,District_024
District_024,8,2025,Typhoid,96,D0024,District_024
District_024,9,2025,Hepatitis,37,D0024,District_024
District_024,10,2025,Malaria,1,D0024,District_024
District_024,11,2025,Swine Flu,19,D0024,District_024
District_024,12,2025,Chikungunya,138,D0024,District_024
District_024,13,2025,Hepatitis,99,D0024,District_024
District_024,14,2025,Swine Flu,234,D0024,District_024
District_024,15,2025,Dengue,172,D0024,District_024
District_024,16,2025,Malaria,175,D0024,District_024
District_024,17,2025,Chikungunya,202,D0024,District_024
District_024,18,2025,Malaria,6,D0024,District_024
District_024,19,2025,Dengue,106,D0024,District_024
District_024,20,2025,Malaria,27,D0024,District_024
District_024,21,2025,Typhoid,221,D0024,District_024
District_024,22,2025,Malaria,266,D0024,District_024
District_024,23,2025,Chikungunya,137,D0024,District_024
District_024,24,2025,Hepatitis,65,D0024,District_024
District_024,25,2025,Hepatitis,229,D0024,District_024
District_024,26,2025,Dengue,21,D0024,District_024
District_025,1,2025,Hepatitis,217,D0025,District_025
District_025,2,2025,Typhoid,170,D0025,District_025
District_025,3,2025,Dengue,224,D0025,District_025
District_025,4,2025,Swine Flu,228,D0025,District_025
District_025,5,2025,Malaria,253,D0025,District_025
District_025,6,2025,Hepatitis,268,D0025,District_025
District_025,7,2025,Dengue,294,D0025,District_025
District_025,8,2025,Malaria,15,D0025,District_025
District_025,9,2025,Swine Flu,257,D0025,District_025
District_025,10,2025,Typhoid,191,D0025,District_025
District_025,11,2025,Swine Flu,28,D0025,District_025
District_025,12,2025,Swine Flu,25,D0025,District_025
District_025,13,2025,Hepatitis,168,D0025,District_025
District_025,14,2025,Swine Flu,40,D0025,District_025
District_025,15,2025,Dengue,38,D0025,District_025
District_025,16,2025,Swine Flu,295,D0025,District_025
District_025,17,2025,Malaria,159,D0025,District_025
District_025,18,2025,Hepatitis,148,D0025,District_025
District_025,19,2025,Malaria,100,D0025,District_025
District_025,20,2025,Swine Flu,175,D0025,District_025
District_025,21,2025,Dengue,240,D0025,District_025
District_025,22,2025,Swine Flu,117,D0025,District_025
District_025,23,2025,Malaria,97,D0025,District_025
District_025,24,2025,Chikungunya,138,D0025,District_025
District_025,25,2025,Chikungunya,153,D0025,District_025
District_025,26,2025,Hepatitis,249,D0025,District_025
District_026,1,2025,Hepatitis,155,D0026,District_026
District_026,2,2025,Dengue,105,D0026,District_026
District_026,3,2025,Dengue,150,D0026,District_026
District_026,4,2025,Swine Flu,117,D0026,District_026
District_026,5,2025,Typhoid,148,D0026,District_026
District_026,6,2025,Malaria,218,D0026,District_026
District_026,7,2025,Chikungunya,297,D0026,District_026
District_026,8,2025,Hepatitis,260,D0026,District_026
District_026,9,2025,Chikungunya,94,D0026,District_026
District_026,10,2025,Swine Flu,265,D0026,District_026
District_026,11,2025,Typhoid,111,D0026,District_026
District_026,12,2025,Swine Flu,19,D0026,District_026
District_026,13,2025,Malaria,80,D0026,District_026
District_026,14,2025,Chikungunya,174,D0026,District_026
District_026,15,2025,Malaria,79,D0026,District_026
District_026,16,2025,Typhoid,222,D0026,District_026
District_026,17,2025,Chikungunya,229,D0026,District_026
District_026,18,2025,Malaria,228,D0026,District_026
District_026,19,2025,Hepatitis,259,D0026,District_026
District_026,20,2025,Dengue,125,D0026,District_026
District_026,21,2025,Chikungunya,210,D0026,District_026
District_026,22,2025,Malaria,172,D0026,District_026
District_026,23,2025,Typhoid,83,D0026,District_026
District_026,24,2025,Chikungunya,135,D0026,District_026
District_026,25,2025,Chikungunya,75,D0026,District_026
District_026,26,2025,Chikungunya,191,D0026,District_026
District_027,1,2025,Malaria,180,D0027,District_027
District_027,2,2025,Swine Flu,125,D0027,District_027
District_027,3,2025,Dengue,262,D0027,District_027
District_027,4,2025,Dengue,105,D0027,District_027
District_027,5,2025,Hepatitis,99,D0027,District_027
District_027,6,2025,Malaria,215,D0027,District_027
District_027,7,2025,Hepatitis,79,D0027,District_027
District_027,8,2025,Swine Flu,211,D0027,District_027
District_027,9,2025,Chikungunya,161,D0027,District_027
District_027,10,2025,Typhoid,72,D0027,District_027
District_027,11,2025,Chikungunya,56,D0027,District_027
District_027,12,2025,Hepatitis,170,D0027,District_027
District_027,13,2025,Typhoid,165,D0027,District_027
District_027,14,2025,Dengue,107,D0027,District_027
District_027,15,2025,Chikungunya,202,D0027,District_027
District_027,16,2025,Malaria,146,D0027,District_027
District_027,17,2025,Dengue,173,D0027,District_027
District_027,18,2025,Typhoid,193,D0027,District_027
District_027,19,2025,Swine Flu,59,D0027,District_027
District_027,20,2025,Swine Flu,213,D0027,District_027
District_027,21,2025,Swine Flu,161,D0027,District_027
District_027,22,2025,Swine Flu,213,D0027,District_027
District_027,23,2025,Swine Flu,286,D0027,District_027
District_027,24,2025,Malaria,224,D0027,District_027
District_027,25,2025,Typhoid,122,D0027,District_027
District_027,26,2025,Dengue,247,D0027,District_027
District_028,1,2025,Typhoid,247,D0028,District_028
District_028,2,2025,Typhoid,2,D0028,District_028
District_028,3,2025,Swine Flu,168,D0028,District_028
District_028,4,2025,Chikungunya,151,D0028,District_028
District_028,5,2025,Chikungunya,141,D0028,District_028
District_028,6,2025,Chikungunya,236,D0028,District_028
District_028,7,2025,Swine Flu,257,D0028,District_028
District_028,8,2025,Malaria,123,D0028,District_028
District_028,9,2025,Hepatitis,102,D0028,District_028
District_028,10,2025,Chikungunya,35,D0028,District_028
District_028,11,2025,Dengue,255,D0028,District_028
District_028,12,2025,Dengue,81,D0028,District_028
District_028,13,2025,Chikungunya,262,D0028,District_028
District_028,14,2025,Hepatitis,133,D0028,District_028
District_028,15,2025,Malaria,124,D0028,District_028
District_028,16,2025,Malaria,291,D0028,District_028
District_028,17,2025,Swine Flu,197,D0028,District_028
District_028,18,2025,Chikungunya,129,D0028,District_028
District_028,19,2025,Chikungunya,28,D0028,District_028
District_028,20,2025,Dengue,56,D0028,District_028
District_028,21,2025,Typhoid,207,D0028,District_028
District_028,22,2025,Dengue,48,D0028,District_028
District_028,23,2025,Chikungunya,236,D0028,District_028
District_028,24,2025,Malaria,9,D0028,District_028
District_028,25,2025,Swine Flu,210,D0028,District_028
District_028,26,2025,Typhoid,195,D0028,District_028
District_029,1,2025,Hepatitis,125,D0029,District_029
District_029,2,2025,Malaria,252,D0029,District_029
District_029,3,2025,Chikungunya,87,D0029,District_029
District_029,4,2025,Swine Flu,4,D0029,District_029
District_029,5,2025,Swine Flu,188,D0029,District_029
District_029,6,2025,Dengue,107,D0029,District_029
District_029,7,2025,Malaria,10,D0029,District_029
District_029,8,2025,Dengue,110,D0029,District_029
District_029,9,2025,Chikungunya,157,D0029,District_029
District_029,10,2025,Swine Flu,50,D0029,District_029
District_029,11,2025,Typhoid,250,D0029,District_029
District_029,12,2025,Swine Flu,203,D0029,District_029
District_029,13,2025,Swine Flu,161,D0029,District_029
District_029,14,2025,Hepatitis,16,D0029,District_029
District_029,15,2025,Hepatitis,82,D0029,District_029
District_029,16,2025,Typhoid,109,D0029,District_029
District_029,17,2025,Malaria,230,D0029,District_029
District_029,18,2025,Malaria,225,D0029,District_029
District_029,19,2025,Swine Flu,204,D0029,District_029
District_029,20,2025,Chikungunya,164,D0029,District_029
District_029,21,2025,Malaria,231,D0029,District_029
District_029,22,2025,Hepatitis,232,D0029,District_029
District_029,23,2025,Chikungunya,283,D0029,District_029
District_029,24,2025,Chikungunya,293,D0029,District_029
District_029,25,2025,Dengue,273,D0029,District_029
District_029,26,2025,Hepatitis,69,D0029,District_029
District_030,1,2025,Dengue,199,D0030,District_030
District_030,2,2025,Swine Flu,4,D0030,District_030
District_030,3,2025,Dengue,214,D0030,District_030
District_030,4,2025,Hepatitis,250,D0030,District_030
District_030,5,2025,Typhoid,240,D0030,District_030
District_030,6,2025,Dengue,37,D0030,District_030
District_030,7,2025,Typhoid,121,D0030,District_030
District_030,8,2025,Malaria,11,D0030,District_030
District_030,9,2025,Hepatitis,218,D0030,District_030
District_030,10,2025,Dengue,170,D0030,District_030
District_030,11,2025,Malaria,236,D0030,District_030
District_030,12,2025,Malaria,273,D0030,District_030
District_030,13,2025,Hepatitis,217,D0030,District_030
District_030,14,2025,Typhoid,231,D0030,District_030
District_030,15,2025,Dengue,235,D0030,District_030
District_030,16,2025,Malaria,266,D0030,District_030
District_030,17,2025,Typhoid,92,D0030,District_030
District_030,18,2025,Typhoid,110,D0030,District_030
District_030,19,2025,Typhoid,259,D0030,District_030
District_030,20,2025,Dengue,36,D0030,District_030
District_030,21,2025,Chikungunya,256,D0030,District_030
District_030,22,2025,Hepatitis,264,D0030,District_030
District_030,23,2025,Malaria,19,D0030,District_030
District_030,24,2025,Swine Flu,248,D0030,District_030
District_030,25,2025,Malaria,8,D0030,District_030
District_030,26,2025,Chikungunya,104,D0030,District_030
District_031,1,2025,Chikungunya,36,D0031,District_031
District_031,2,2025,Chikungunya,190,D0031,District_031
District_031,3,2025,Malaria,55,D0031,District_031
District_031,4,2025,Hepatitis,272,D0031,District_031
District_031,5,2025,Swine Flu,222,D0031,District_031
District_031,6,2025,Chikungunya,249,D0031,District_031
District_031,7,2025,Chikungunya,133,D0031,District_031
District_031,8,2025,Dengue,215,D0031,District_031
District_031,9,2025,Typhoid,56,D0031,District_031
District_031,10,2025,Typhoid,155,D0031,District_031
District_031,11,2025,Swine Flu,19,D0031,District_031
District_031,12,2025,Typhoid,63,D0031,District_031
District_031,13,2025,Hepatitis,97,D0031,District_031
District_031,14,2025,Malaria,140,D0031,District_031
District_031,15,2025,Swine Flu,277,D0031,District_031
District_031,16,2025,Malaria,238,D0031,District_031
District_031,17,2025,Hepatitis,188,D0031,District_031
District_031,18,2025,Malaria,141,D0031,District_031
District_031,19,2025,Malaria,132,D0031,District_031
District_031,20,2025,Typhoid,129,D0031,District_031
District_031,21,2025,Dengue,44,D0031,District_031
District_031,22,2025,Swine Flu,297,D0031,District_031
District_031,23,2025,Hepatitis,41,D0031,District_031
District_031,24,2025,Swine Flu,246,D0031,District_031
District_031,25,2025,Hepatitis,198,D0031,District_031
District_031,26,2025,Hepatitis,120,D0031,District_031
District_032,1,2025,Hepatitis,203,D0032,District_032
District_032,2,2025,Chikungunya,130,D0032,District_032
District_032,3,2025,Dengue,155,D0032,District_032
District_032,4,2025,Chikungunya,195,D0032,District_032
District_032,5,2025,Hepatitis,272,D0032,District_032
District_032,6,2025,Typhoid,90,D0032,District_032
District_032,7,2025,Hepatitis,112,D0032,District_032
District_032,8,2025,Malaria,52,D0032,District_032
District_032,9,2025,Chikungunya,83,D0032,District_032
District_032,10,2025,Swine Flu,219,D0032,District_032
District_032,11,2025,Malaria,47,D0032,District_032
District_032,12,2025,Malaria,50,D0032,District_032
District_032,13,2025,Hepatitis,285,D0032,District_032
District_032,14,2025,Hepatitis,156,D0032,District_032
District_032,15,2025,Typhoid,255,D0032,District_032
District_032,16,2025,Chikungunya,258,D0032,District_032
District_032,17,2025,Typhoid,263,D0032,District_032
District_032,18,2025,Swine Flu,103,D0032,District_032
District_032,19,2025,Typhoid,296,D0032,District_032
District_032,20,2025,Malaria,255,D0032,District_032
District_032,21,2025,Chikungunya,239,D0032,District_032
District_032,22,2025,Dengue,232,D0032,District_032
District_032,23,2025,Swine Flu,240,D0032,District_032
District_032,24,2025,Typhoid,174,D0032,District_032
District_032,25,2025,Malaria,58,D0032,District_032
District_032,26,2025,Malaria,261,D0032,District_032
District_033,1,2025,Hepatitis,86,D0033,District_033
District_033,2,2025,Hepatitis,114,D0033,District_033
District_033,3,2025,Swine Flu,115,D0033,District_033
District_033,4,2025,Swine Flu,59,D0033,District_033
District_033,5,2025,Hepatitis,234,D0033,District_033
District_033,6,2025,Typhoid,29,D0033,District_033
District_033,7,2025,Swine Flu,139,D0033,District_033
District_033,8,2025,Chikungunya,13,D0033,District_033
District_033,9,2025,Chikungunya,49,D0033,District_033
District_033,10,2025,Malaria,47,D0033,District_033
District_033,11,2025,Malaria,200,D0033,District_033
District_033,12,2025,Chikungunya,221,D0033,District_033
District_033,13,2025,Dengue,7,D0033,District_033
District_033,14,2025,Hepatitis,19,D0033,District_033
District_033,15,2025,Malaria,46,D0033,District_033
District_033,16,2025,Typhoid,292,D0033,District_033
District_033,17,2025,Typhoid,122,D0033,District_033
District_033,18,2025,Hepatitis,78,D0033,District_033
District_033,19,2025,Hepatitis,285,D0033,District_033
District_033,20,2025,Swine Flu,171,D0033,District_033
District_033,21,2025,Typhoid,199,D0033,District_033
District_033,22,2025,Hepatitis,81,D0033,District_033
District_033,23,2025,Dengue,172,D0033,District_033
District_033,24,2025,Swine Flu,26,D0033,District_033
District_033,25,2025,Dengue,13,D0033,District_033
District_033,26,2025,Chikungunya,76,D0033,District_033
