district,week,rainfall_mm,humidity,district_code,district_name
District_025,11,53.59,82.21,D0025,District_025
District_025,12,223.71,42.09,D0025,District_025
District_025,13,266.31,72.41,D0025,District_025
District_025,14,121.24,50.22,D0025,District_025
District_025,15,134.62,85.79,D0025,District_025
District_025,16,188.64,85.89,D0025,District_025
District_025,17,10.04,84.28,D0025,District_025
District_025,18,161.04,66.74,D0025,District_025
District_025,19,105.72,49.92,D0025,District_025
District_025,20,163.75,86.66,D0025,District_025
District_025,21,59.88,43.03,D0025,District_025
District_025,22,445.26,50.28,D0025,District_025
District_025,23,296.8,42.88,D0025,District_025
District_025,24,339.55,77.19,D0025,District_025
District_025,25,394.59,78.04,D0025,District_025
District_025,26,249.22,75.68,D0025,District_025
District_026,1,43.46,59.09,D0026,District_026
District_026,2,268.55,37.01,D0026,District_026
District_026,3,293.42,93.78,D0026,District_026
District_026,4,372.72,65.54,D0026,District_026
District_026,5,215.83,58.49,D0026,District_026
District_026,6,63.79,71.22,D0026,District_026
District_026,7,141.89,43.5,D0026,District_026
District_026,8,181.54,39.28,D0026,District_026
District_026,9,322.96,58.39,D0026,District_026
District_026,10,285.39,45.91,D0026,District_026
District_026,11,178.05,47.1,D0026,District_026
District_026,12,493.26,92.48,D0026,District_026
District_026,13,302.89,67.15,D0026,District_026
District_026,14,118.61,63.84,D0026,District_026
District_026,15,50.89,78.26,D0026,District_026
District_026,16,76.43,96.61,D0026,District_026
District_026,17,122.98,37.85,D0026,District_026
District_026,18,80.34,88.35,D0026,District_026
District_026,19,93.28,70.88,D0026,District_026
District_026,20,142.55,40.23,D0026,District_026
District_026,21,86.69,50.8,D0026,District_026
District_026,22,448.38,63.77,D0026,District_026
District_026,23,40.12,78.38,D0026,District_026
District_026,24,262.26,46.98,D0026,District_026
District_026,25,205.2,67.44,D0026,District_026
District_026,26,491.19,77.93,D0026,District_026
District_027,1,56.02,61.41,D0027,District_027
District_027,2,198.93,90.41,D0027,District_027
District_027,3,484.74,90.86,D0027,District_027
District_027,4,432.75,62.95,D0027,District_027
District_027,5,408.54,98.1,D0027,District_027
District_027,6,128.95,35.29,D0027,District_027
District_027,7,85.44,30.24,D0027,District_027
District_027,8,334.32,56.65,D0027,District_027
District_027,9,464.69,72.08,D0027,District_027
District_027,10,278.38,74.04,D0027,District_027
District_027,11,285.81,63.35,D0027,District_027
District_027,12,139.99,38.74,D0027,District_027
District_027,13,384.75,41.93,D0027,District_027
District_027,14,93.52,89.65,D0027,District_027
District_027,15,161.84,90.75,D0027,District_027
District_027,16,212.72,77.17,D0027,District_027
District_027,17,253.81,76.5,D0027,District_027
District_027,18,121.2,71.84,D0027,District_027
District_027,19,57.42,44.2,D0027,District_027
District_027,20,305.31,59.98,D0027,District_027
District_027,21,144.32,78.71,D0027,District_027
District_027,22,290.62,67.61,D0027,District_027
District_027,23,77.18,31.3,D0027,District_027
District_027,24,240.57,96.75,D0027,District_027
District_027,25,266.29,89.14,D0027,District_027
District_027,26,25.91,48.24,D0027,District_027
District_028,1,168.3,73.15,D0028,District_028
District_028,2,67.21,94.63,D0028,District_028
District_028,3,31.69,36.72,D0028,District_028
District_028,4,494.98,65.21,D0028,District_028
District_028,5,161.18,61.94,D0028,District_028
District_028,6,404.94,58.71,D0028,District_028
District_028,7,127.32,88.49,D0028,District_028
District_028,8,340.75,56.65,D0028,District_028
District_028,9,380.11,34.46,D0028,District_028
District_028,10,297.82,34.61,D0028,District_028
District_028,11,235.79,32.99,D0028,District_028
District_028,12,205.92,58.64,D0028,District_028
District_028,13,174.43,80.29,D0028,District_028
District_028,14,464.76,44.26,D0028,District_028
District_028,15,415.31,75.25,D0028,District_028
District_028,16,482.51,78.1,D0028,District_028
District_028,17,62.15,47.86,D0028,District_028
District_028,18,365.43,72.04,D0028,District_028
District_028,19,469.17,77.94,D0028,District_028
District_028,20,90.62,62.66,D0028,District_028
District_028,21,33.25,53.57,D0028,District_028
District_028,22,370.56,73.34,D0028,District_028
District_028,23,287.24,98.45,D0028,District_028
District_028,24,420.91,59.88,D0028,District_028
District_028,25,69.89,57.42,D0028,District_028
District_028,26,397.63,62.5,D0028,District_028
District_029,1,100.81,35.34,D0029,District_029
District_029,2,81.83,68.72,D0029,District_029
District_029,3,82.13,53.01,D0029,District_029
District_029,4,407.29,38.5,D0029,District_029
District_029,5,332.6,62.64,D0029,District_029
District_029,6,261.53,30.24,D0029,District_029
District_029,7,179.42,58.12,D0029,District_029
District_029,8,438.6,37.4,D0029,District_029
District_029,9,196.22,31.7,D0029,District_029
District_029,10,408.3,87.71,D0029,District_029
District_029,11,219.57,94.14,D0029,District_029
District_029,12,188.47,44.54,D0029,District_029
District_029,13,231.34,67.75,D0029,District_029
District_029,14,150.69,49.46,D0029,District_029
District_029,15,373.8,64.55,D0029,District_029
District_029,16,251.36,60.56,D0029,District_029
District_029,17,116.11,48.83,D0029,District_029
District_029,18,449.79,79.03,D0029,District_029
District_029,19,191.95,38.85,D0029,District_029
District_029,20,271.78,33.72,D0029,District_029
District_029,21,453.24,83.74,D0029,District_029
District_029,22,312.12,76.62,D0029,District_029
District_029,23,58.45,64.9,D0029,District_029
District_029,24,469.92,62.75,D0029,District_029
District_029,25,313.85,64.82,D0029,District_029
District_029,26,167.45,60.59,D0029,District_029
District_030,1,69.64,57.5,D0030,District_030
District_030,2,397.01,64.98,D0030,District_030
District_030,3,310.04,67.0,D0030,District_030
District_030,4,266.73,78.43,D0030,District_030
District_030,5,446.95,79.78,D0030,District_030
District_030,6,394.3,56.43,D0030,District_030
District_030,7,75.84,58.95,D0030,District_030
District_030,8,155.86,56.16,D0030,District_030
District_030,9,124.24,67.56,D0030,District_030
District_030,10,371.97,61.73,D0030,District_030
District_030,11,16.77,92.27,D0030,District_030
District_030,12,284.94,78.75,D0030,District_030
District_030,13,381.23,92.91,D0030,District_030
District_030,14,438.38,79.64,D0030,District_030
District_030,15,171.04,97.97,D0030,District_030
District_030,16,410.63,74.5,D0030,District_030
District_030,17,55.32,97.45,D0030,District_030
District_030,18,423.23,41.07,D0030,District_030
District_030,19,63.74,33.67,D0030,District_030
District_030,20,198.64,70.54,D0030,District_030
District_030,21,398.65,98.84,D0030,District_030
District_030,22,74.96,59.23,D0030,District_030
District_030,23,114.63,44.84,D0030,District_030
District_030,24,361.13,66.51,D0030,District_030
District_030,25,360.02,75.42,D0030,District_030
District_030,26,320.57,52.06,D0030,District_030
District_031,1,346.97,80.03,D0031,District_031
District_031,2,271.36,98.26,D0031,District_031
District_031,3,125.9,92.79,D0031,District_031
District_031,4,172.85,50.41,D0031,District_031
District_031,5,90.8,52.87,D0031,District_031
District_031,6,454.23,56.01,D0031,District_031
District_031,7,291.7,57.62,D0031,District_031
District_031,8,200.43,37.02,D0031,District_031
District_031,9,231.0,83.34,D0031,District_031
District_031,10,473.64,55.57,D0031,District_031
District_031,11,76.68,91.59,D0031,District_031
District_031,12,293.11,94.89,D0031,District_031
District_031,13,252.94,31.71,D0031,District_031
District_031,14,305.73,99.2,D0031,District_031
District_031,15,9.06,79.7,D0031,District_031
District_031,16,436.06,66.43,D0031,District_031
District_031,17,466.06,57.27,D0031,District_031
District_031,18,282.57,66.3,D0031,District_031
District_031,19,348.33,52.72,D0031,District_031
District_031,20,461.25,73.59,D0031,District_031
District_031,21,353.62,36.51,D0031,District_031
District_031,22,76.27,73.48,D0031,District_031
District_031,23,288.14,49.27,D0031,District_031
District_031,24,303.36,31.23,D0031,District_031
District_031,25,212.07,68.69,D0031,District_031
District_031,26,368.22,70.49,D0031,District_031
District_032,1,467.18,59.86,D0032,District_032
District_032,2,462.78,35.06,D0032,District_032
District_032,3,225.42,92.53,D0032,District_032
District_032,4,56.62,72.8,D0032,District_032
District_032,5,492.42,38.1,D0032,District_032
District_032,6,419.45,65.77,D0032,District_032
District_032,7,62.33,64.81,D0032,District_032
District_032,8,460.42,34.23,D0032,District_032
District_032,9,434.95,72.48,D0032,District_032
District_032,10,259.42,86.58,D0032,District_032
District_032,11,295.64,82.43,D0032,District_032
District_032,12,199.5,44.21,D0032,District_032
District_032,13,27.38,90.36,D0032,District_032
District_032,14,167.6,53.98,D0032,District_032
District_032,15,401.43,96.26,D0032,District_032
District_032,16,2.32,35.02,D0032,District_032
District_032,17,166.75,64.03,D0032,District_032
District_032,18,199.08,71.8,D0032,District_032
District_032,19,268.7,47.34,D0032,District_032
District_032,20,459.93,84.0,D0032,District_032
District_032,21,173.17,73.88,D0032,District_032
District_032,22,173.48,31.27,D0032,District_032
District_032,23,368.75,72.59,D0032,District_032
District_032,24,226.11,64.4,D0032,District_032
District_032,25,112.3,43.72,D0032,District_032
District_032,26,226.22,99.7,D0032,District_032
District_033,1,70.43,92.8,D0033,District_033
District_033,2,88.19,50.48,D0033,District_033
District_033,3,249.18,67.87,D0033,District_033
District_033,4,209.46,52.16,D0033,District_033
District_033,5,457.42,84.28,D0033,District_033
District_033,6,181.2,95.12,D0033,District_033
District_033,7,290.29,55.12,D0033,District_033
District_033,8,316.13,86.39,D0033,District_033
District_033,9,6.55,64.89,D0033,District_033
District_033,10,331.77,57.76,D0033,District_033
District_033,11,89.02,95.69,D0033,District_033
District_033,12,480.54,65.73,D0033,District_033
District_033,13,74.33,62.72,D0033,District_033
District_033,14,207.31,77.07,D0033,District_033
District_033,15,42.67,48.29,D0033,District_033
District_033,16,498.44,52.74,D0033,District_033
District_033,17,251.1,95.24,D0033,District_033
District_033,18,297.69,77.5,D0033,District_033
District_033,19,33.54,87.86,D0033,District_033
District_033,20,374.98,48.98,D0033,District_033
District_033,21,104.95,68.07,D0033,District_033
District_033,22,449.03,98.0,D0033,District_033
District_033,23,102.57,52.31,D0033,District_033
District_033,24,95.34,41.23,D0033,District_033
District_033,25,18.27,65.76,D0033,District_033
District_033,26,236.03,57.15,D0033,District_033
District_034,1,282.42,41.17,D0034,District_034
District_034,2,32.85,92.2,D0034,District_034
District_034,3,387.76,99.35,D0034,District_034
District_034,4,226.64,69.8,D0034,District_034
District_034,5,262.2,84.23,D0034,District_034
District_034,6,220.38,90.13,D0034,District_034
District_034,7,200.38,79.07,D0034,District_034
District_034,8,279.82,33.09,D0034,District_034
District_034,9,77.62,41.03,D0034,District_034
District_034,10,90.96,34.97,D0034,District_034
District_034,11,430.89,30.69,D0034,District_034
District_034,12,473.06,51.42,D0034,District_034
District_034,13,186.65,57.46,D0034,District_034
District_034,14,135.37,46.87,D0034,District_034
District_034,15,322.0,34.52,D0034,District_034
District_034,16,204.37,67.09,D0034,District_034
District_034,17,12.69,49.13,D0034,District_034
District_034,18,78.08,85.72,D0034,District_034
District_034,19,357.99,30.56,D0034,District_034
District_034,20,329.46,88.98,D0034,District_034
District_034,21,13.55,96.83,D0034,District_034
District_034,22,110.99,80.13,D0034,District_034
District_034,23,115.54,81.36,D0034,District_034
District_034,24,335.95,95.35,D0034,District_034
District_034,25,9.86,44.63,D0034,District_034
District_034,26,52.05,99.62,D0034,District_034
District_035,1,399.96,84.14,D0035,District_035
District_035,2,89.27,80.86,D0035,District_035
District_035,3,326.37,55.28,D0035,District_035
District_035,4,119.09,68.2,D0035,District_035
District_035,5,49.72,75.77,D0035,District_035
District_035,6,121.59,73.42,D0035,District_035
District_035,7,361.13,79.35,D0035,District_035
District_035,8,427.85,35.77,D0035,District_035
District_035,9,415.11,54.9,D0035,District_035
District_035,10,198.59,60.38,D0035,District_035
District_035,11,334.04,48.24,D0035,District_035
District_035,12,102.49,42.08,D0035,District_035
District_035,13,146.57,39.72,D0035,District_035
District_035,14,448.17,55.65,D0035,District_035
District_035,15,6.5,64.54,D0035,District_035
District_035,16,42.75,34.41,D0035,District_035
District_035,17,103.94,96.25,D0035,District_035
District_035,18,13.27,83.57,D0035,District_035
District_035,19,90.72,81.16,D0035,District_035
District_035,20,291.52,42.1,D0035,District_035
District_035,21,210.71,72.27,D0035,District_035
District_035,22,446.34,67.08,D0035,District_035
District_035,23,408.72,98.77,D0035,District_035
District_035,24,170.91,82.34,D0035,District_035
District_035,25,129.71,70.3,D0035,District_035
District_035,26,189.85,89.56,D0035,District_035
District_036,1,295.15,40.86,D0036,District_036
District_036,2,134.03,31.07,D0036,District_036
District_036,3,312.07,78.32,D0036,District_036
District_036,4,204.71,36.88,D0036,District_036
District_036,5,276.02,38.08,D0036,District_036
District_036,6,218.06,82.13,D0036,District_036
District_036,7,147.23,48.94,D0036,District_036
District_036,8,474.23,74.0,D0036,District_036
District_036,9,381.8,94.22,D0036,District_036
District_036,10,70.06,52.15,D0036,District_036
District_036,11,434.23,45.2,D0036,District_036
District_036,12,243.72,37.46,D0036,District_036
District_036,13,447.28,39.13,D0036,District_036
District_036,14,399.93,34.36,D0036,District_036
District_036,15,212.61,36.13,D0036,District_036
District_036,16,11.23,60.24,D0036,District_036
District_036,17,134.34,52.46,D0036,District_036
District_036,18,270.82,79.46,D0036,District_036
District_036,19,316.74,90.92,D0036,District_036
District_036,20,128.94,84.93,D0036,District_036
District_036,21,69.68,67.14,D0036,District_036
District_036,22,417.47,37.17,D0036,District_036
District_036,23,492.2,79.68,D0036,District_036
District_036,24,262.85,55.4,D0036,District_036
District_036,25,85.84,36.0,D0036,District_036
District_036,26,136.15,88.97,D0036,District_036
District_037,1,9.2,53.68,D0037,District_037
District_037,2,457.15,45.28,D0037,District_037
District_037,3,58.88,91.0,D0037,District_037
District_037,4,288.26,93.15,D0037,District_037
District_037,5,137.03,53.73,D0037,District_037
District_037,6,277.09,54.84,D0037,District_037
District_037,7,325.71,70.57,D0037,District_037
District_037,8,414.87,81.34,D0037,District_037
District_037,9,103.21,34.42,D0037,District_037
District_037,10,5.5,71.53,D0037,District_037
District_037,11,68.44,96.7,D0037,District_037
District_037,12,450.01,48.35,D0037,District_037
District_037,13,436.95,93.62,D0037,District_037
District_037,14,298.71,96.51,D0037,District_037
District_037,15,300.26,48.84,D0037,District_037
District_037,16,332.52,82.79,D0037,District_037
